anime_id,name,genre,type,episodes,rating,members
28115,onigara,"demons, kids",OVA,1,6.4,64
22541,oniku daisuki zeushikun,comedy,TV,12,4.98,150
28185,oniku daisuki zeushikun 2nd season,comedy,ONA,6,5.05,92
32666,oniku daisuki zeushikun suteki na hamburger,comedy,ONA,1,4.31,63
23819,onimaru senjou ni kakeru itsutsu no seishun,"action, adventure",OVA,1,5.25,76
20085,only you viva cabaret club,comedy,TV,15,6.8,75
32225,onpu,"kids, music",Movie,1,5.1,43
29275,ooedo torimonochou nezumi kozou,"historical, kids, mystery",OVA,1,8.0,41
28113,ooi adacchii,"historical, kids",OVA,1,7.5,53
29888,ooi hanimaru,"kids, music",Music,1,3.84,77
17521,ookami shounen ken,"adventure, kids",TV,86,5.65,164
23007,ookami shounen ken movie,"adventure, kids",Movie,1,4.0,73
23009,ookami shounen ken arabia no kaijin  ma no iwa no kettou,"adventure, kids",Movie,1,6.57,85
23645,ookami to nanahiki no ko yagi,"fantasy, kids",OVA,1,6.8,60
21539,oraa guzura dado,"comedy, kids",TV,52,6.63,87
29053,orangutan,"kids, music",Music,1,4.16,98
9338,ore no sora keijihen,"action, drama, police",OVA,2,6.0,131
19831,ore wa chokkaku,comedy,TV,36,7.13,102
25809,oretachi ijiwaru kei,comedy,TV,14,5.71,101
27389,"oretachi, tomodachi","fantasy, kids",OVA,1,6.25,53
8999,origami warriors,"action, adventure",TV,52,7.15,143
30065,osamishi tani no wakare uta,"historical, music",Movie,1,3.95,102
22567,osaru no monkichi no kin no ono gin no ono,kids,OVA,1,5.05,81
23267,osaru no tairyou,slice of life,Movie,1,4.36,111
3362,oshare majo love and berry shiawase no mahou,magic,Movie,1,5.83,398
9866,oshin,drama,Movie,1,7.96,221
29796,oshizuka ni,kids,Movie,1,4.08,94
33154,osiris no tenbin season 2,"drama, supernatural, thriller",ONA,11,6.08,250
32087,osomatsukun 1988 appare chibita no onitaiji zansu,comedy,Special,1,6.29,193
32088,osomatsukun iyami wa hitori kaze no naka,"comedy, historical",OVA,1,6.4,191
19879,osomatsukun suika no hoshi kara konnichiwa zansu,comedy,Movie,1,6.52,224
34238,osomatsusan ouma de kobanashi,"comedy, parody",Special,1,7.55,2525
20023,otanoshimi anime gekijou,comedy,TV,26,6.83,62
30025,otenki boys,"kids, super power",TV,30,6.33,39
23181,otogi banashi bunbuku chagama,kids,Movie,1,6.33,85
14213,otogi manga calendar,historical,TV,312,6.11,146
17675,otogi no sekai ryokou,adventure,Movie,1,5.5,67
23011,otoko doahou koushien,"action, sports",TV,156,6.6,86
17467,otoko ippiki gaki daishou,"action, drama, shounen",TV,156,7.2,158
29635,otoko to onna to inu,"comedy, romance",Movie,1,4.4,109
19559,otoko wa tsurai yo torajirou wasurenagusa,"comedy, romance",Special,1,5.78,78
17903,otokogi,seinen,OVA,3,5.83,88
33414,otona no ikkyuusan,"comedy, historical",Special,3,5.0,67
32073,otoshidama,"kids, music",Music,1,4.0,39
23515,otsukisama to oujo,fantasy,OVA,1,6.2,68
29922,ousama ninatta kitsune,hentai,Movie,1,4.16,74
7106,ougon senshi gold lightan,"mecha, scifi",TV,52,6.57,287
29399,ousama monogatari,"adventure, kids",TV,Unknown,5.6,101
7526,ousama no shippo,fantasy,Movie,1,5.64,107
30905,owanko,comedy,ONA,7,5.17,65
28089,oyo neko bunyan,"comedy, kids",TV,31,6.0,51
33175,oyone to mattsan ai no uta,"music, romance",OVA,1,5.71,39
30932,oz no mahoutsukai no koutsuu anzen no tabi,"drama, fantasy, kids",OVA,1,8.33,36
33618,ozmafia special,"historical, school, shoujo",Special,1,4.35,574
20185,papapa the  movie perman,"adventure, comedy",Movie,1,6.73,111
29611,papapa the  movie perman  tako de pon ashi wa pon,"adventure, comedy, kids, super power",Movie,1,6.75,77
13165,paboo amp mojies,kids,TV,52,4.0,113
28595,pacworld,"adventure, comedy, scifi",TV,52,5.47,212
7960,pachislo kizoku gin,"action, game",TV,23,6.44,223
33238,padak padak,drama,Movie,1,6.5,62
13463,panda no taputapu,kids,TV,Unknown,6.55,131
29487,paniponi,"kids, slice of life",TV,Unknown,4.75,55
32842,panpaka pants,"comedy, kids",TV,Unknown,4.17,67
29832,panpaka pants movie bananan oukoku no hihou,"adventure, kids",Movie,1,6.17,70
30417,panpaka pants onew,"comedy, kids",TV,26,3.6,131
33002,panpaka pants wonew,"comedy, kids",TV,Unknown,4.5,85
10953,pants pankurou,"comedy, kids, slice of life",TV,85,6.38,71
28073,papa mama bye bye,"historical, kids",Movie,1,6.0,56
26133,paper cranes story kenta to maiko,"fantasy, historical, kids",OVA,1,8.0,47
30403,paper film,comedy,Movie,1,3.33,102
29727,paradise,"adventure, psychological, space",Movie,1,7.88,141
3879,paris no isabelle,"drama, historical",TV,13,6.19,216
29459,pata pata mama,"kids, music",Music,1,3.93,85
22591,patalliro saiyuuki special,"adventure, comedy, fantasy, shoujo, shounen ai",Special,1,5.75,183
6018,patchin shite obaachan,drama,Movie,1,6.83,112
24121,patta potta monta,"comedy, kids, slice of life",TV,26,5.6,56
22609,patty amp jimmy no kimikoso superstar,"kids, sports",OVA,1,3.82,72
33122,ptisserie no monster,slice of life,ONA,4,4.61,100
33310,peach command shin momotarou densetsu,"adventure, comedy",TV,24,6.6,44
12359,pecola,kids,TV,26,5.35,147
33913,peeban,comedy,OVA,6,4.75,30
19849,peeping life 50ch,"comedy, slice of life",OVA,10,4.75,207
27399,peeping life movie we are the hero,"comedy, slice of life",OVA,1,5.1,127
29729,peeping life x iodata quiz input output,comedy,ONA,8,3.72,117
32143,peeping life x kaijuu sakaba kaiji kaijuutachi ga iru tokoro,"comedy, slice of life, supernatural",OVA,10,4.0,93
32147,peeping life x kids station,"comedy, slice of life",Special,3,4.08,77
33789,peeping life x sanyo,"comedy, slice of life",ONA,4,4.73,101
22675,peeping life gekijou originalban,"comedy, slice of life",Movie,5,4.67,161
22631,peeping life tezuka pro  tatsunoko pro wonderland,"comedy, parody",OVA,10,4.88,135
22635,peeping life tezuka pro  tatsunoko pro wonderland ona,"comedy, parody",ONA,4,4.12,120
22633,peeping life tezuka pro  tatsunoko pro wonderland specials,"comedy, parody",Special,2,3.94,115
17359,peeping life the perfect explosion,"comedy, slice of life",OVA,10,5.19,211
25941,peeping life the perfect explosion specials,"comedy, slice of life",Special,3,4.35,107
32145,peeping life the perfect extension specials,"comedy, slice of life",Special,2,5.7,75
32146,peeping life tv asahi josei announcer collab,"comedy, slice of life",Special,1,4.67,83
8324,pelican road club culture,"drama, romance, shounen",OVA,1,6.35,161
7709,peng you town,"kids, slice of life",Special,1,5.24,149
4331,penguin no mondai,"comedy, kids",TV,100,6.7,377
10856,penguin no mondai dx,"comedy, kids",TV,52,6.27,98
10855,penguin no mondai max,"comedy, kids",TV,50,6.88,101
6063,penguin no mondai movie,"comedy, kids",Movie,1,4.7,110
16434,penguin039s memory shiawase monogatari,"drama, military, seinen",Movie,1,7.32,189
34156,pepepepengiin,comedy,TV,Unknown,7.24,217
32736,pepsi nex x 009 recyborg,"action, comedy",Movie,3,5.27,135
29613,perman birdman ga yatte kita,"adventure, comedy, kids, super power",Movie,1,5.89,77
30646,perman copy world no nazo,"comedy, kids",Special,1,5.29,73
16458,perrine monogatari movie,"drama, historical, shoujo, slice of life",Movie,1,6.69,126
16460,perrine monogatari specials,"drama, historical, kids, shoujo, slice of life",Special,2,6.53,111
29177,persia no komoriuta watashi no hana,"kids, music",Music,1,3.63,87
23739,peter pan no bouken specials,"adventure, fantasy",Special,2,5.71,128
32660,petit petit muse,"cars, horror, kids",TV,26,8.14,78
29953,phantasm,"dementia, music",Movie,1,3.59,74
10466,phantom yuusha densetsu,"action, drama, military, seinen",OVA,1,5.44,176
3458,pi po pa po patrolkun,"comedy, kids",TV,65,6.05,153
23177,piano specials,"drama, music, romance, shoujo, slice of life",Special,4,5.33,194
21981,piclele,kids,TV,Unknown,6.33,59
15897,picchipichi shizukuchan,"comedy, kids",TV,52,6.83,102
31464,pichiko dakyuubu,"comedy, sports",TV,29,5.0,39
31465,pichiko dakyuubu usahen,"comedy, sports",Special,3,4.92,41
30386,pikaia,"drama, kids, slice of life",TV,13,5.8,483
31078,pikkapika summer,hentai,TV,31,5.67,96
20005,pinch to punch,comedy,TV,156,5.71,66
17423,pink lady monogatari eikou no tenshitachi,"drama, music, slice of life",TV,33,6.33,111
25601,pink lady monogatari eikou no tenshitachi recaps,"drama, music, slice of life",Special,2,7.33,54
29393,pinky monkey no umareta hi,adventure,ONA,1,4.4,70
29397,pinky monkey x fafa collaboration animation at afternoon of sunny day,slice of life,ONA,1,4.12,82
29391,pinky wakuwaku tabi stroll,slice of life,ONA,7,3.59,87
19909,pipi tobenai hotaru,"drama, fantasy",Movie,1,5.2,74
5018,piroppo,comedy,TV,23,5.06,251
34235,pittanko nekozakana,comedy,TV,Unknown,5.67,64
31642,pittanko taiyousensei to pittanko,"comedy, kids, school",Special,1,6.25,34
30200,piyo no ongaeshi,music,Music,1,5.0,47
30803,"planetarium chibi marukochan, hoshi ni negai wo","comedy, kids, school, slice of life",Movie,1,6.73,151
34476,platonic chain ansatsu jikkouchuu,"scifi, slice of life",Special,1,1.67,51
3769,play ball 2nd,"action, shounen, sports",TV,13,6.56,198
29898,plus 50000nen,scifi,Movie,1,5.08,72
22493,pochacco no jack to mame no ki,"fantasy, kids",OVA,1,5.96,93
22623,pochacco no ninjin hata wa oosawagi,"fantasy, kids",OVA,1,6.35,76
22617,pochacco no wakuwaku birthday,"fantasy, kids",OVA,1,6.0,74
17613,poka poka mori no rascal,kids,TV,52,5.22,93
32621,pokopon no yukai na saiyuuki,"adventure, fantasy, kids, magic, martial arts",Movie,1,5.57,35
22577,pom pom purin no kitakaze to taiyou,"fantasy, kids",OVA,1,5.56,74
22569,pom pom purin no usagi to kame,"fantasy, kids",OVA,1,4.31,78
31667,ponkotsu quest maou to haken no mamonotachi,"comedy, fantasy",ONA,Unknown,3.0,48
31647,ponkotsuland saga,"comedy, parody",ONA,1,3.41,140
23089,ponsuke no haru,"comedy, kids",Movie,1,6.33,62
7527,ponsuke no udekurabe,action,Movie,1,6.4,91
13103,ponta to ensoku,"adventure, drama",OVA,1,6.4,185
30360,poppensensei to kaerazu no numa,"adventure, fantasy, kids",Special,1,4.45,56
23633,poppoyasan nonki ekichou,kids,Movie,1,7.57,74
23635,poppoyasan nonki kikanshi,kids,Movie,1,7.14,67
2093,pops,"romance, shoujo, slice of life",OVA,1,5.9,171
29925,poron guitar,kids,Movie,1,4.37,78
27451,porong porong pororo 2,kids,TV,52,5.57,62
27455,porong porong pororo 3,"kids, scifi",TV,52,5.42,60
27457,porong porong pororo 4,"cars, kids",TV,26,5.25,65
27459,porong porong pororo 5,"cars, kids",TV,26,5.63,66
6524,pororo daemoheom,"adventure, kids",Special,1,5.44,88
27463,pororo geugjangpan super sseolmae daemoheom,"cars, kids",Movie,1,4.14,58
27465,pororo hanguke wasseoyo,"adventure, kids",ONA,1,4.55,64
27461,pororo039s english show,"kids, music",TV,13,5.31,53
27453,pororowa noraehaeyo,"kids, music",TV,14,5.36,55
22593,potecco babies 2011,comedy,ONA,12,4.85,118
8670,pozzie,kids,Special,17,6.73,82
30765,present,"drama, kids",OVA,1,5.5,45
34118,pride,slice of life,ONA,1,4.89,35
24811,prison bear,comedy,ONA,1,3.39,92
25983,private eye dol,"comedy, mystery",Special,3,5.91,73
17313,pro golfer saru,"kids, sports",Special,1,6.2,74
16650,pro golfer saru 1985,"kids, sports",TV,143,6.77,108
17321,pro golfer saru kouga hikyou kage no ninpou golfer sanjou,"kids, sports",Movie,1,4.5,73
17317,pro golfer saru super golf world e no chousen,"kids, sports",Movie,1,5.6,61
18339,pro yakyuu wo 10bai tanoshiku miru houhou,"comedy, sports",Movie,1,4.5,58
18341,pro yakyuu wo 10bai tanoshiku miru houhou part 2,"comedy, sports",Movie,1,4.75,58
32385,project hal,"action, mecha",ONA,3,5.96,201
32148,ps3 no tsukai kata featpeeping life,"comedy, slice of life",OVA,6,5.08,93
29377,pulsar,"dementia, music",Movie,1,5.08,73
34406,punpun polka,"kids, music",Music,1,4.36,24
9426,pururun shizukuchan,"comedy, kids",TV,51,5.9,148
9533,pururun shizukuchan aha,"comedy, kids",TV,51,5.86,102
9542,puttsun make love,"comedy, ecchi, romance",OVA,6,5.94,142
10459,puuneko,comedy,TV,11,5.49,496
11589,puuneko shougekijou,comedy,TV,11,5.79,184
19009,puyo puyo madou monogatari,"comedy, fantasy",OVA,1,6.8,151
15873,pyun pyun maru,"comedy, martial arts",TV,26,7.13,94
5240,"pyuu to fuku jaguar ima, fuki ni yukimasu","comedy, music",Movie,1,7.03,405
23889,pyuu to fuku jaguar return of yaku ichinenburi,"comedy, music, shounen",OVA,3,6.8,122
30095,qi cai lao fu zi,"action, comedy, seinen",Movie,1,6.78,82
29910,qin shiming yue 3d dianying longteng wanli,"action, fantasy, historical, martial arts",Movie,1,6.91,254
33278,qin shiming yue tebie pian di zi jiang xi,"action, fantasy, historical, martial arts",ONA,1,5.81,107
33258,qin shiming yue zhi guoqing tebie pian,"action, comedy, fantasy, historical, martial arts",ONA,1,3.69,96
29936,qin shiming yue zhi junlin tianxia,"action, fantasy, historical, martial arts",ONA,Unknown,7.46,208
29937,qin shiming yue zhi luosheng tangxia,"action, fantasy, historical, martial arts",ONA,1,6.05,131
29935,qin shiming yue zhi tian xing jiu ge,"action, fantasy, historical, martial arts",ONA,3,7.07,194
15905,qin shiming yue zhi wanli changcheng,"action, fantasy, historical, martial arts",TV,37,8.43,273
33761,qui shui yi yun,"horror, mystery, supernatural",ONA,12,7.25,83
29483,rainbow no anime bako,kids,Special,1,3.86,56
33630,rainbow sea,"adventure, fantasy, scifi",TV,26,7.2,67
9438,rainbow sentai robin,"action, adventure, scifi",TV,48,6.22,233
32219,raldessia chronicles,"action, adventure",ONA,1,5.03,81
16526,ranpou,"comedy, parody, school",TV,21,6.67,103
17721,rennyo monogatari,"drama, historical",Movie,1,7.8,129
7473,rennyo to sono haha,historical,Movie,1,6.21,132
10607,rerere no tensai bakabon,comedy,TV,24,6.64,182
29477,rescue yoyo,"kids, mecha",Special,1,3.26,67
19467,revbahaf wanggug jaegeonsoelgi,"comedy, drama, shoujo",TV,26,6.13,241
32768,revenge of green mutant,music,Music,1,3.85,69
3372,rgb adventure,adventure,TV,6,5.21,109
14249,ribbon no kishi 1999,adventure,Movie,1,5.86,178
22241,ribbon no kishi pilot,adventure,Special,1,5.36,139
13459,ribbonchan,comedy,TV,24,4.83,93
32851,riding the storm,music,Music,1,3.49,67
22391,ring ring boy,dementia,Movie,1,4.4,69
29797,risu no panache,kids,Movie,1,4.92,83
6195,rita to nantoka,slice of life,TV,26,6.0,269
3073,robby to kerobby,"comedy, kids",TV,52,6.0,94
9536,robinkun to 100 nin no otomodachi,"comedy, kids",ONA,13,5.22,163
15069,robinkun to 100 nin no otomodachi season 2,kids,TV,13,5.17,73
31302,robo to shoujo kari oshirase gekijou kari,"comedy, scifi",ONA,5,3.81,127
31898,robocar poli,"cars, comedy, kids",TV,26,4.85,51
32221,robocar poli 2,"cars, kids, police",TV,26,5.45,45
4547,robodz,scifi,TV,26,5.0,125
20147,robokko beeton,"adventure, comedy, kids, slice of life",TV,50,6.17,71
16620,robot king,"action, mecha",Movie,1,4.67,90
29375,robot pulta,"adventure, comedy, kids, mecha",TV,40,5.0,45
16566,robot taekwon v 3tan sujung teukgongdae,"action, mecha, scifi",Movie,1,4.81,86
16490,robot taekwon v wa hwanggeum nalgae,mecha,Movie,1,4.93,91
16562,robot taekwon v wooju jakjeon,"action, mecha, scifi",Movie,1,4.88,88
19875,robotan,"comedy, kids",TV,104,6.54,108
14781,roboteuwang sseonsyakeu,"action, mecha, scifi",Movie,1,2.49,121
33237,romangeun eobsda,drama,Movie,1,6.0,53
20003,roppou yaburekun,slice of life,TV,110,6.75,64
7211,rose o039neill kewpie,comedy,TV,26,6.4,133
25623,rouge lady039s comic video,"drama, josei, romance",OVA,2,7.33,144
9061,rpg densetsu hepoi,"adventure, fantasy",TV,50,6.89,158
31373,rudolf to ippaiattena,"adventure, kids",Movie,1,7.63,405
33710,run amp roll,dementia,Movie,1,3.67,84
10653,running boy star soldier no himitsu,"scifi, space",Movie,1,5.64,96
33535,runningman,slice of life,ONA,1,4.7,48
9212,ruriiro princess,"romance, shoujo",OVA,2,5.61,179
8567,rusuban,"fantasy, kids",Movie,1,4.5,78
30138,rusuden hour sodan brothers,comedy,TV,25,7.67,51
33078,ryoku tama shinshi,"comedy, demons",Movie,1,6.0,33
30204,ryoukansan,historical,Movie,1,5.4,55
31547,ryouma 30 seconds,historical,TV,5,8.8,54
8685,ryuuichi manga gekijou onbu obake,supernatural,TV,52,5.59,102
32559,ryuuzou to shichinin no kobuntachi x frogman,comedy,ONA,5,4.29,41
4940,sabaku no kaizoku captain kuppa,"action, adventure",TV,26,7.16,212
23707,sabaku no kuni no oujosama,"adventure, fantasy",OVA,1,6.4,65
17427,sabaku no takara no shiro,drama,OVA,1,5.0,69
5997,sabu to ichi torimono hikae,"action, adventure, drama, historical, martial arts, police, samurai, shounen, slice of life",TV,52,7.1,494
33239,saenggakboda markeun,"drama, slice of life",Movie,1,7.5,410
32397,sagaken wo meguru animation,slice of life,Movie,2,6.24,535
29471,saikin ponta,"kids, slice of life",TV,12,6.0,62
4574,saikyou robot daioja,"action, mecha, shounen",TV,50,6.64,219
8561,saint elmo hikari no raihousha,scifi,Special,1,6.25,152
23593,saitama bousou saizensen flag shinimonogurui no seishun,"drama, slice of life",OVA,1,6.0,62
33856,"saitamaken zaijuu, fujiyama osamu, 33sai, mushoku neet fujilog nyuumonhen",comedy,ONA,25,6.0,31
33857,"saitamaken zaijuu, fujiyama osamu, 33sai, mushoku neet fujilog nyuumonhen specials",comedy,Special,4,4.0,26
25915,sakura capusule,"kids, slice of life",OVA,1,6.07,282
3869,sakura momoko gekijou cojicoji,"comedy, fantasy",TV,100,6.65,186
15393,sakura no ondo,drama,Movie,1,6.38,1498
29798,sakura yori ai wo nosete,kids,Movie,1,4.15,96
5810,sakuran boy dt,"comedy, super power",TV,11,5.93,254
13365,samchongsa time machine 001,"adventure, scifi",Movie,1,4.3,94
29637,samurai,"drama, romance",Movie,1,3.58,111
9993,samuraider nazo no tenkousei,"action, drama, samurai",OVA,1,5.82,212
29559,sanbiki no kogumasan,kids,Movie,1,3.63,80
21483,sanchoume no yuuhi,"comedy, slice of life",TV,27,7.33,72
10077,sango no umi to ouji,fantasy,OVA,1,6.16,132
22973,sangokushi,"action, historical",Special,1,7.86,68
7696,sangokushi daiichibu eiyuutachi no yoake,historical,Movie,1,7.2,124
7697,sangokushi dainibu choukou moyu,"action, historical",Movie,1,7.03,177
7698,sangokushi daisanbu harukanaru taichi,"action, historical",Movie,1,7.07,150
8678,sangokushi ii amakakeru otokotachi,"action, historical",Special,1,7.43,197
29547,sanrio christmas fantasia,"fantasy, kids, magic",OVA,1,6.86,55
29545,santa claus tsukamaeta,"fantasy, kids",OVA,1,5.75,42
22627,santasan to tonakai kuppi,"fantasy, kids",OVA,1,5.64,71
34191,santasan wa dai isogashi,"fantasy, kids",OVA,1,9.0,25
30378,sanzoku diary,"seinen, slice of life",OVA,1,5.38,187
29675,sarasoujuu no hana no iro,drama,Movie,1,3.8,97
31052,saru getchu movie ougon no pipo helmet  ukki battle,"adventure, comedy, shounen",Movie,1,5.33,77
22399,saru kani gassen,kids,OVA,1,5.23,62
30059,saru kani gassen,drama,Movie,1,4.75,76
33860,saru kani gassen yokoku,historical,ONA,1,2.84,38
23867,saru kani gassen ijimekkozaru to shoujiki kanisan,"comedy, kids",OVA,1,5.25,49
28561,saru tarou jishin ni wa makenai zo jishin e no sonae dai sakusen,"drama, kids",OVA,1,8.25,40
27681,sasuraikun,"comedy, slice of life",TV,13,6.0,57
33824,satoukibibatake,"drama, historical",OVA,1,8.5,21
32734,"satto anshin, sat x peeping life","comedy, slice of life",ONA,3,4.07,66
28017,sayanora kabakun,"historical, kids",Movie,1,5.75,47
29733,"sayonara, midori ga ike tobe tako glider","adventure, kids",OVA,1,6.8,54
28615,sazaesan dawn to ikka de hawaii ryokou,"comedy, slice of life",Special,1,6.14,107
4684,scarecrowman,"fantasy, kids",TV,26,7.13,160
27961,science anime choudendou monogatari,"historical, kids",Special,1,8.0,42
33318,scripta volant,hentai,Movie,1,6.27,22
10850,seibu tetsudou ekiin takochan,"comedy, parody, police, slice of life",ONA,12,4.12,99
16245,seikimatsu leader gaiden takeshi,"comedy, school, shounen",Special,1,6.14,94
33163,seishain cyborg 003,comedy,ONA,2,4.39,155
28693,seisho gensou fu adam to eve,historical,Movie,1,6.0,61
32897,seishun anime zenshuu specials,"drama, historical",Special,2,5.0,50
10045,seishun fuufu monogatari koiko no mainichi,"comedy, drama, ecchi, romance, seinen",OVA,2,6.22,162
29744,seishun midnight runners shiosai,music,Music,1,4.63,82
17835,seito shokun kokoro ni midori no neckerchief wo,"comedy, school, shoujo",Special,1,6.41,116
7216,sekai douwa anime zenshuu,"adventure, fantasy, kids",OVA,10,5.66,161
7398,sekai meisaku douwa,fantasy,OVA,20,6.49,207
30028,sekai meisaku douwa series,"adventure, fantasy, historical, kids, magic, supernatural",TV,4,6.71,103
10241,sekai monoshiri ryoko,comedy,TV,1006,5.92,153
25607,sekai no fushigi tanken series,"adventure, fantasy, historical",TV,10,6.2,50
22523,sekai no hikari shinran shounin,historical,OVA,6,5.75,53
27379,sekai no ouja king kong taikai,"adventure, scifi",Special,1,6.0,57
19167,senbon matsubara,"drama, historical",Movie,1,6.31,89
16788,sengoku bushou retsuden bakufuu douji hissatsuman,"action, adventure, mecha",OVA,3,4.93,113
10820,sengoku majin goushougun movie,"mecha, parody, scifi",Movie,1,6.48,198
8955,senjutsu choukoukaku orion,"action, adventure, comedy, fantasy, scifi",Special,1,5.47,244
20797,sennen no yakusoku,"kids, slice of life",OVA,1,4.75,65
8041,sennin buraku,"comedy, ecchi",TV,23,5.76,213
32583,sense honma ni honma,"kids, music, school",Music,1,4.18,67
25035,sensou ga owatta natsu ni 1945 karafuto,"drama, historical",Movie,1,7.5,56
29647,sensuikan cassiopeia,dementia,Movie,1,3.35,85
25329,sensuikan ni koi wo shita kujira no hanashi,kids,Movie,1,5.25,86
2096,sequence,"romance, scifi, shoujo",OVA,1,5.64,152
28887,setsuzoku muyou,comedy,TV,26,4.5,93
32627,shaka no shougai,historical,Movie,1,9.0,31
15961,shakotanboogie,"action, cars, comedy, school, seinen",OVA,4,7.6,169
30097,shan t lao fu zi,"action, comedy, seinen",Movie,1,6.52,77
33906,shangrila music,music,Music,1,3.54,55
27811,shaolin wuzang,"action, demons, historical, martial arts, samurai, supernatural",TV,26,7.19,151
31264,shashinki,dementia,Movie,1,3.26,86
31265,shashinki 87,dementia,Movie,1,3.41,85
25979,sheep in the island,comedy,Special,2,5.09,67
26007,sheepwolf,"comedy, kids",ONA,1,4.54,65
33760,shen ming zhi zhou,"adventure, fantasy",ONA,12,7.0,52
32796,shenmi shijie lixian ji,"adventure, comedy, fantasy",Movie,1,9.0,37
32797,shenmi shijie lixian ji 2,"adventure, comedy, fantasy",Movie,1,6.75,36
33193,shi wan ge leng xiaohua,"comedy, parody",ONA,12,6.67,114
33195,shi wan ge leng xiaohua,"action, adventure, comedy, fantasy, parody",Movie,1,7.07,110
33194,shi wan ge leng xiaohua 2nd season,"comedy, parody",ONA,13,6.33,77
33196,shi wan ge leng xiaohua di 3rd season,"comedy, parody",ONA,Unknown,7.08,144
10506,shiawase haitatsu taneko,comedy,TV,Unknown,6.5,152
9404,shiawase no katachi,comedy,OVA,4,6.69,85
25093,shiawase no ouji,kids,Movie,1,6.57,65
30201,shiawase no tokei,music,Music,1,4.35,73
18683,shibai taroka,"action, comedy, romance, school, shounen",OVA,2,6.0,161
1739,shibawanko no wa no kokoro,kids,TV,80,6.27,369
30983,shibuzome ikki ashita ni kakeru niji,"historical, kids",OVA,1,5.67,35
24441,shiden pilot,"action, cars",Special,1,4.69,66
33801,shiguang guiyu,"drama, supernatural",ONA,10,7.0,188
30447,shika to kanta,"adventure, kids",OVA,1,7.0,47
33538,shima kousaku no asia risshiden,"drama, seinen",TV,26,6.0,92
33539,shima kousaku no asia risshiden specials,"drama, seinen",Special,4,5.67,24
33540,shima kousaku no asia shinsekiden,"cars, drama, seinen",TV,Unknown,7.0,165
18939,shimajirou hesoka,"adventure, comedy, fantasy, kids, magic",TV,101,6.6,87
18941,shimajirou no wow,"adventure, comedy, fantasy, kids, magic",TV,Unknown,6.5,105
32014,shimajirou to ehon no kuni,"action, comedy, fantasy, kids",Movie,1,8.0,58
18943,shimajirou to fufu no daibouken movie sukue nanairo no hana,"adventure, comedy, fantasy, kids, magic",Movie,1,6.17,87
20963,shimajirou to kujira no uta,"adventure, comedy, fantasy, kids",Movie,1,4.75,90
28293,shimajirou to ookinaki,"adventure, kids",Movie,1,4.75,78
9885,shin bikkuriman,"comedy, fantasy",TV,72,5.29,110
21547,shin choubakumatsu shounen seiki takamaru,"action, comedy, fantasy",OVA,6,5.0,69
21487,shin dokonjou gaeru,"comedy, slice of life",TV,30,7.18,75
21489,shin dokonjou gaeru dokonjou yumemakura,"comedy, slice of life",Movie,1,5.9,66
23393,shin don chuck monogatari,"adventure, kids, slice of life",TV,73,6.48,103
25065,shin dousei jidai hawaiian breeze,"drama, romance",OVA,1,6.5,79
17221,shin kabukichou story hana no asukagumi,"adventure, drama, shoujo",OVA,1,6.0,122
33132,shin kachikachi yama,fantasy,Movie,1,7.5,37
10304,shin karate jigokuhen,"action, martial arts",OVA,2,5.87,137
15875,shin kyojin no hoshi,sports,TV,52,6.77,165
16486,shin kyojin no hoshi ii,sports,TV,23,6.91,145
7980,shin obake no qtarou,"comedy, school, slice of life, supernatural",TV,70,5.78,124
9749,shin otokogi,seinen,OVA,2,7.08,85
17315,shin pro golfer saru,"kids, sports",TV,10,7.0,69
30045,shin saru kani gassen,drama,Movie,1,4.39,86
22401,shin saru kani gassen 1939,kids,Movie,1,5.13,68
22657,shin seikimatsu yatsuto no souguu,"comedy, scifi",ONA,5,4.9,73
16510,shin shounan bakusouzoku arakure knight,adventure,OVA,2,6.06,122
22997,shin skyers 5,"action, scifi",TV,26,6.25,68
15823,shin takarajima,"adventure, kids",Special,1,5.65,106
26223,shinchan ga naita,"drama, kids",OVA,1,6.83,55
26157,shinchan no sanrinsha,"historical, kids",OVA,1,6.67,67
14069,shinjuku shinchan yoiko no koutsuu anzen,kids,ONA,1,4.61,104
15579,shinkai densetsu meremanoid,"adventure, fantasy",TV,24,6.0,163
22313,shinken densetsu tight road,"action, martial arts",TV,13,5.67,103
26159,shinken seminar koukou kouza,"school, shounen",ONA,1,6.06,149
7052,shinshuu sudamahen,"action, historical, martial arts, samurai, seinen",OVA,4,6.41,252
31508,shinya doubutsuen,hentai,Movie,1,6.29,32
10633,shiodome cable tv,comedy,TV,22,5.35,114
26263,shiokari touge,"drama, kids",OVA,1,6.0,45
13449,shippuu iron leaguer silver no hata no moto ni,"mecha, sports",OVA,5,6.94,137
9546,shirahata no shoujo ryuuko,drama,Movie,1,7.19,120
30939,shiranpuri,"drama, school",OVA,1,6.18,155
2712,shiratori reiko de gozaimasu,"comedy, romance",OVA,1,5.44,158
30208,shiritori mambo,"kids, music",Music,1,5.33,45
29401,shiritori oukoku,kids,TV,3,4.71,48
33415,shiritsu liyon gakuen,"comedy, school",ONA,Unknown,5.75,57
6091,shiritsu tantai toki shouzou trouble note  hard amp loose,"action, mystery",OVA,1,5.96,152
29389,shiro hon,"adventure, kids",TV,6,6.5,44
5933,shiroi kiba white fang monogatari,"adventure, drama, historical",Special,1,6.63,185
